"state_abbr","state_fips","place_fips","stpl_fips","city_name","metric_name","group_name","metric_number","group_number","num","denom","est","lci","uci","county_indicator","educ_indicator","multiplier_indicator","data_yr_type","geo_level","date_export","version","NOTE - NCHS Disclaimer","Suggested Citation"
WI,55,02375,5502375,Appleton,Uninsured,age 26-34,25,13,-999,-999,9.4,7.4,11.4,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Uninsured,age 26-34,25,13,-999,-999,8.3,6.4,10.2,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Uninsured,age 26-34,25,13,-999,-999,14.5,12.6,16.4,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Uninsured,age 26-34,25,13,-999,-999,12,9,15,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Uninsured,age 26-34,25,13,-999,-999,14.1,11.5,16.7,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Uninsured,age 26-34,25,13,-999,-999,11.7,8.8,14.6,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Uninsured,age 26-34,25,13,-999,-999,6.5,5.6,7.4,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Uninsured,age 26-34,25,13,-999,-999,16.9,15.9,17.9,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Uninsured,age 26-34,25,13,-999,-999,10,7.6,12.4,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Uninsured,age 26-34,25,13,-999,-999,14.3,11.5,17.1,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Uninsured,age 26-34,25,13,-999,-999,8.7,6,11.4,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Uninsured,age 26-34,25,13,-999,-999,13.9,11.1,16.7,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Uninsured,age 35-44,25,14,-999,-999,8.2,6.6,9.8,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Uninsured,age 35-44,25,14,-999,-999,7.9,5.5,10.3,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Uninsured,age 35-44,25,14,-999,-999,12.7,10.7,14.7,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Uninsured,age 35-44,25,14,-999,-999,6.4,4.2,8.6,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Uninsured,age 35-44,25,14,-999,-999,12.2,10.3,14.1,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Uninsured,age 35-44,25,14,-999,-999,12,8,16,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Uninsured,age 35-44,25,14,-999,-999,7,5.9,8.1,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Uninsured,age 35-44,25,14,-999,-999,16.4,15.4,17.4,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Uninsured,age 35-44,25,14,-999,-999,4.5,2.7,6.3,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Uninsured,age 35-44,25,14,-999,-999,12.3,9.1,15.5,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Uninsured,age 35-44,25,14,-999,-999,7.1,4.6,9.6,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Uninsured,age 35-44,25,14,-999,-999,9.1,6.5,11.7,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Uninsured,age 45-64,25,15,973,19095,5.1,4.1,6.1,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Uninsured,age 45-64,25,15,887,13722,6.5,4.6,8.3,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Uninsured,age 45-64,25,15,2024,25137,8.1,6.9,9.2,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Uninsured,age 45-64,25,15,1179,16971,6.9,5.2,8.7,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Uninsured,age 45-64,25,15,1569,24692,6.4,5,7.7,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Uninsured,age 45-64,25,15,503,9921,5.1,3.6,6.5,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Uninsured,age 45-64,25,15,2270,49273,4.6,3.9,5.3,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Uninsured,age 45-64,25,15,13037,130519,10,9.5,10.5,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Uninsured,age 45-64,25,15,732,13814,5.3,3.9,6.7,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Uninsured,age 45-64,25,15,1697,18699,9.1,7.3,10.9,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Uninsured,age 45-64,25,15,869,17425,5,3.8,6.2,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Uninsured,age 45-64,25,15,806,15756,5.1,3.9,6.3,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Uninsured,female,25,2,1846,32102,5.8,4.9,6.6,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Uninsured,female,25,2,1789,29493,6.1,5.1,7.1,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Uninsured,female,25,2,3800,45006,8.4,7.5,9.3,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Uninsured,female,25,2,1344,26867,5,4.1,5.9,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Uninsured,female,25,2,2942,43286,6.8,6,7.6,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Uninsured,female,25,2,1144,22496,5.1,3.9,6.3,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Uninsured,female,25,2,5029,110904,4.5,4,5,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Uninsured,female,25,2,23955,273452,8.8,8.4,9.1,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Uninsured,female,25,2,1357,26953,5,4.1,5.9,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Uninsured,female,25,2,2784,34020,8.2,7.1,9.3,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Uninsured,female,25,2,1371,31428,4.4,3.5,5.3,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Uninsured,female,25,2,1311,25371,5.2,4.1,6.2,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Uninsured,male,25,3,2245,32058,7,6.1,7.9,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Uninsured,male,25,3,2376,29024,8.2,7,9.4,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Uninsured,male,25,3,4807,45933,10.5,9.5,11.5,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Uninsured,male,25,3,2226,26626,8.4,7,9.7,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Uninsured,male,25,3,4133,42787,9.7,8.5,10.8,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Uninsured,male,25,3,1766,21736,8.1,6.8,9.4,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Uninsured,male,25,3,5916,111677,5.3,4.8,5.8,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Uninsured,male,25,3,32909,259586,12.7,12.2,13.2,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Uninsured,male,25,3,1944,26743,7.3,6.1,8.4,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Uninsured,male,25,3,3494,33054,10.6,9.2,12,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Uninsured,male,25,3,1995,30671,6.5,5.4,7.6,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Uninsured,male,25,3,2474,25635,9.7,8.1,11.2,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Uninsured,asian,25,4,604,5204,11.6,8.5,14.7,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Uninsured,asian,25,4,595,3589,16.6,10.4,22.8,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Uninsured,asian,25,4,204,4186,4.9,1.9,7.9,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Uninsured,asian,25,4,13,940,1.4,0,5.5,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Uninsured,asian,25,4,126,1560,8.1,0.9,15.2,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Uninsured,asian,25,4,152,1952,7.8,1.5,14.1,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Uninsured,asian,25,4,1433,22022,6.5,4.8,8.2,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Uninsured,asian,25,4,2681,24601,10.9,9.1,12.7,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Uninsured,asian,25,4,173,2014,8.6,3.6,13.6,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Uninsured,asian,25,4,40,693,5.8,0,13.4,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Uninsured,asian,25,4,144,2529,5.7,1.8,9.6,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Uninsured,asian,25,4,124,1478,8.4,3.8,13,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Uninsured,black,25,5,167,2241,7.5,2.7,12.2,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Uninsured,black,25,5,110,614,17.9,3.7,32.2,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Uninsured,black,25,5,521,3959,13.2,8.5,17.9,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Uninsured,black,25,5,83,1213,6.8,0.8,12.9,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Uninsured,black,25,5,1060,10517,10.1,7.8,12.3,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Uninsured,black,25,5,110,1195,9.2,3,15.4,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Uninsured,black,25,5,1343,16008,8.4,6,10.8,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Uninsured,black,25,5,18764,211207,8.9,8.4,9.4,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Uninsured,black,25,5,140,1448,9.7,3.3,16,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Uninsured,black,25,5,1439,15506,9.3,7.3,11.2,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Uninsured,black,25,5,126,2428,5.2,1.4,9,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Uninsured,black,25,5,364,3454,10.5,5.1,16,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Uninsured,hispanic,25,6,665,4046,16.4,11.9,21,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Uninsured,hispanic,25,6,256,1596,16,8.8,23.3,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Uninsured,hispanic,25,6,3220,15466,20.8,17.8,23.9,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Uninsured,hispanic,25,6,704,3371,20.9,14.8,27,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Uninsured,hispanic,25,6,2814,16910,16.6,13.8,19.5,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Uninsured,hispanic,25,6,292,1038,28.1,17.1,39.2,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Uninsured,hispanic,25,6,2873,16788,17.1,13.8,20.4,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Uninsured,hispanic,25,6,22856,107057,21.3,20,22.7,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Uninsured,hispanic,25,6,123,1736,7.1,3.1,11,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Uninsured,hispanic,25,6,2603,16858,15.4,12.9,18,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Uninsured,hispanic,25,6,1318,8275,15.9,11.7,20.2,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Uninsured,hispanic,25,6,899,7249,12.4,7.8,17,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Uninsured,white,25,7,2489,50915,4.9,4.2,5.6,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Uninsured,white,25,7,3064,51361,6,5,6.9,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Uninsured,white,25,7,3980,60498,6.6,5.7,7.4,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Uninsured,white,25,7,2650,46391,5.7,4.7,6.7,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Uninsured,white,25,7,2947,54739,5.4,4.6,6.1,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Uninsured,white,25,7,2139,38754,5.5,4.7,6.4,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Uninsured,white,25,7,4930,159601,3.1,2.7,3.5,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Uninsured,white,25,7,10954,174192,6.3,5.8,6.8,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Uninsured,white,25,7,2768,47595,5.8,4.8,6.8,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Uninsured,white,25,7,1895,31660,6,5,6.9,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Uninsured,white,25,7,1690,47506,3.6,3,4.1,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Uninsured,white,25,7,2269,37032,6.1,5.3,7,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Uninsured,other,25,8,333,2048,16.3,10.4,22.1,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Uninsured,other,25,8,45,429,10.5,0,22.8,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Uninsured,other,25,8,2222,9913,22.4,18.9,25.9,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Uninsured,other,25,8,237,1022,23.2,13.1,33.3,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Uninsured,other,25,8,519,3160,16.4,10.2,22.6,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Uninsured,other,25,8,180,567,31.7,16.3,47.2,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Uninsured,other,25,8,1069,5274,20.3,13.8,26.7,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Uninsured,other,25,8,12533,47325,26.5,24.3,28.6,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Uninsured,other,25,8,20,262,7.6,0,25.9,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Uninsured,other,25,8,927,5144,18,13.7,22.3,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Uninsured,other,25,8,407,1875,21.7,14.5,28.9,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Uninsured,other,25,8,307,2394,12.8,7.3,18.4,0,-999,-999,"2018, 5 Year Estimate",city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Violent crime,total population,26,1,165,74234,222.3,193.8,250.7,0,-999,-999,2018,city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Violent crime,total population,26,1,199,68086,292.3,258.2,326.4,0,-999,-999,2018,city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Violent crime,total population,26,1,483,104818,460.8,426.3,495.3,0,-999,-999,2018,city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Violent crime,total population,26,1,167,64128,260.4,227.3,293.6,0,-999,-999,2018,city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Violent crime,total population,26,1,338,99810,338.6,308.3,368.9,0,-999,-999,2018,city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Violent crime,total population,26,1,145,51866,279.6,241.4,317.8,0,-999,-999,2018,city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Violent crime,total population,26,1,1043,252086,413.7,392.7,434.8,0,-999,-999,2018,city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Violent crime,total population,26,1,8416,596886,1410,1384.7,1435.3,0,-999,-999,2018,city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Violent crime,total population,26,1,115,66610,172.6,146.2,199.1,0,-999,-999,2018,city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Violent crime,total population,26,1,435,77576,560.7,516.5,605,0,-999,-999,2018,city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Violent crime,total population,26,1,92,72382,127.1,105.3,148.9,0,-999,-999,2018,city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Violent crime,total population,26,1,195,60250,323.7,285.5,361.8,0,-999,-999,2018,city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Walkability,total population,27,1,-999,-999,42.3,-999,-999,-999,-999,-999,2019,city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Walkability,total population,27,1,-999,-999,34.8,-999,-999,-999,-999,-999,2019,city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Walkability,total population,27,1,-999,-999,40.6,-999,-999,-999,-999,-999,2019,city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Walkability,total population,27,1,-999,-999,35.4,-999,-999,-999,-999,-999,2019,city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Walkability,total population,27,1,-999,-999,45.3,-999,-999,-999,-999,-999,2019,city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Walkability,total population,27,1,-999,-999,52.8,-999,-999,-999,-999,-999,2019,city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Walkability,total population,27,1,-999,-999,48.3,-999,-999,-999,-999,-999,2019,city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Walkability,total population,27,1,-999,-999,62.7,-999,-999,-999,-999,-999,2019,city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Walkability,total population,27,1,-999,-999,41.9,-999,-999,-999,-999,-999,2019,city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Walkability,total population,27,1,-999,-999,55.6,-999,-999,-999,-999,-999,2019,city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Walkability,total population,27,1,-999,-999,35.4,-999,-999,-999,-999,-999,2019,city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Walkability,total population,27,1,-999,-999,60.2,-999,-999,-999,-999,-999,2019,city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Breast cancer deaths,total population,28,1,-999,-999,23.1,15.9,30.4,0,-999,,2015-2017,city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Breast cancer deaths,total population,28,1,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Breast cancer deaths,total population,28,1,-999,-999,29.3,22.3,36.3,0,-999,,2015-2017,city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Breast cancer deaths,total population,28,1,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Breast cancer deaths,total population,28,1,-999,-999,17.1,11.6,22.6,0,-999,,2015-2017,city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Breast cancer deaths,total population,28,1,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Breast cancer deaths,total population,28,1,-999,-999,17.9,14,21.7,0,-999,,2015-2017,city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Breast cancer deaths,total population,28,1,-999,-999,22.9,20.1,25.7,0,-999,,2015-2017,city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Breast cancer deaths,total population,28,1,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Breast cancer deaths,total population,28,1,-999,-999,20.1,13.2,27,0,-999,,2015-2017,city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Breast cancer deaths,total population,28,1,-999,-999,20,13.2,26.7,0,-999,,2015-2017,city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Breast cancer deaths,total population,28,1,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,53000,5553000,Milwaukee,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,60500,5560500,Oshkosh,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,66000,5566000,Racine,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,84250,5584250,Waukesha,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,85300,5585300,West Allis,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,02375,5502375,Appleton,Breast cancer deaths,black,28,5,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,22300,5522300,Eau Claire,Breast cancer deaths,black,28,5,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,31000,5531000,Green Bay,Breast cancer deaths,black,28,5,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,37825,5537825,Janesville,Breast cancer deaths,black,28,5,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,39225,5539225,Kenosha,Breast cancer deaths,black,28,5,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,40775,5540775,La Crosse,Breast cancer deaths,black,28,5,-999,-999,,,,,-999,,2015-2017,city,2021-02-25,11,,
WI,55,48000,5548000,Madison,Breast cancer deaths,black,28,5,-999,-999,75.8,33.1,118.4,2,-999,,2015-2017,city,2021-02-25,11,,
